,Year,Type,County,Ag District,Ag District Code,ACRES HARVESTED,ACRES PLANTED,"ACRES PLANTED, NET","PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE","YIELD, MEASURED IN BU / NET PLANTED ACRE"
805,1995,"WHEAT, SPRING, (EXCL DURUM)",MORTON,SOUTH CENTRAL,80,183000.0,185000.0,,4373000.0,23.9,
806,1995,"WHEAT, SPRING, (EXCL DURUM)",MOUNTRAIL,NORTHWEST,10,15000.0,15000.0,,451000.0,30.1,
807,1995,"WHEAT, SPRING, (EXCL DURUM)",NELSON,NORTHEAST,30,189000.0,190000.0,,4196000.0,22.2,
808,1995,"WHEAT, SPRING, (EXCL DURUM)",OLIVER,WEST CENTRAL,40,70000.0,70000.0,,1765000.0,25.2,
809,1995,"WHEAT, SPRING, (EXCL DURUM)",PEMBINA,NORTHEAST,30,276000.0,280000.0,,8539000.0,30.9,
810,1995,"WHEAT, SPRING, (EXCL DURUM)",PIERCE,NORTH CENTRAL,20,121000.0,125000.0,,2947000.0,24.4,
811,1995,"WHEAT, SPRING, (EXCL DURUM)",RAMSEY,NORTHEAST,30,210000.0,210000.0,,4714000.0,22.4,
812,1995,"WHEAT, SPRING, (EXCL DURUM)",RANSOM,SOUTHEAST,90,107000.0,110000.0,,3438000.0,32.1,
813,1995,"WHEAT, SPRING, (EXCL DURUM)",RENVILLE,NORTHWEST,10,130000.0,130000.0,,3511000.0,27.0,
814,1995,"WHEAT, SPRING, (EXCL DURUM)",RICHLAND,SOUTHEAST,90,192000.0,195000.0,,6664000.0,34.7,
815,1995,"WHEAT, SPRING, (EXCL DURUM)",ROLETTE,NORTH CENTRAL,20,35000.0,35000.0,,856000.0,24.5,
816,1995,"WHEAT, SPRING, (EXCL DURUM)",SARGENT,SOUTHEAST,90,112000.0,115000.0,,3451000.0,30.8,
817,1995,"WHEAT, SPRING, (EXCL DURUM)",SHERIDAN,CENTRAL,50,130000.0,130000.0,,3262000.0,25.1,
818,1995,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,38000.0,40000.0,,677000.0,17.8,
819,1995,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,91000.0,95000.0,,2422000.0,26.6,
820,1995,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,194000.0,195000.0,,5581000.0,28.8,
821,1995,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,163000.0,165000.0,,4179000.0,25.6,
822,1995,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,340000.0,350000.0,,9538000.0,28.1,
823,1995,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,99000.0,100000.0,,2440000.0,24.6,
824,1995,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,174000.0,175000.0,,5401000.0,31.0,
825,1995,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,309000.0,310000.0,,9894000.0,32.0,
826,1995,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,190000.0,190000.0,,5062000.0,26.6,
827,1995,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,248000.0,250000.0,,6499000.0,26.2,
828,1995,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,166000.0,170000.0,,3957000.0,23.8,
829,1995,"WHEAT, SPRING, DURUM",ADAMS,SOUTHWEST,70,13500.0,13500.0,,332000.0,24.6,
830,1995,"WHEAT, SPRING, DURUM",BARNES,EAST CENTRAL,60,6200.0,6500.0,,142000.0,22.9,
831,1995,"WHEAT, SPRING, DURUM",BENSON,NORTH CENTRAL,20,144000.0,145000.0,,3510000.0,24.4,
832,1995,"WHEAT, SPRING, DURUM",BILLINGS,SOUTHWEST,70,1500.0,1500.0,,43000.0,28.7,
833,1995,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,197000.0,200000.0,,5297000.0,26.9,
834,1995,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,17500.0,17500.0,,414000.0,23.7,
835,1995,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,129000.0,130000.0,,4074000.0,31.6,
836,1995,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,17000.0,17000.0,,407000.0,23.9,
837,1995,"WHEAT, SPRING, DURUM",CASS,EAST CENTRAL,60,4200.0,4300.0,,103000.0,24.5,
838,1995,"WHEAT, SPRING, DURUM",CAVALIER,NORTHEAST,30,109000.0,110000.0,,2714000.0,24.9,
839,1995,"WHEAT, SPRING, DURUM",DICKEY,SOUTHEAST,90,5000.0,5000.0,,147000.0,29.4,
840,1995,"WHEAT, SPRING, DURUM",DIVIDE,NORTHWEST,10,222000.0,225000.0,,6980000.0,31.4,
841,1995,"WHEAT, SPRING, DURUM",DUNN,WEST CENTRAL,40,2400.0,2400.0,,71000.0,29.6,
842,1995,"WHEAT, SPRING, DURUM",EDDY,CENTRAL,50,12500.0,13000.0,,226000.0,18.1,
843,1995,"WHEAT, SPRING, DURUM",EMMONS,SOUTH CENTRAL,80,4900.0,4900.0,,108000.0,22.0,
844,1995,"WHEAT, SPRING, DURUM",FOSTER,CENTRAL,50,12000.0,12500.0,,269000.0,22.4,
845,1995,"WHEAT, SPRING, DURUM",GOLDEN VALLEY,SOUTHWEST,70,20500.0,21000.0,,509000.0,24.8,
846,1995,"WHEAT, SPRING, DURUM",GRAND FORKS,NORTHEAST,30,4000.0,4000.0,,108000.0,27.0,
847,1995,"WHEAT, SPRING, DURUM",GRANT,SOUTH CENTRAL,80,3300.0,3300.0,,72000.0,21.8,
848,1995,"WHEAT, SPRING, DURUM",GRIGGS,EAST CENTRAL,60,5400.0,5500.0,,111000.0,20.6,
849,1995,"WHEAT, SPRING, DURUM",HETTINGER,SOUTHWEST,70,14500.0,15500.0,,460000.0,31.7,
850,1995,"WHEAT, SPRING, DURUM",KIDDER,CENTRAL,50,7600.0,7600.0,,156000.0,20.5,
851,1995,"WHEAT, SPRING, DURUM",LA MOURE,SOUTHEAST,90,5700.0,5900.0,,125000.0,21.9,
852,1995,"WHEAT, SPRING, DURUM",LOGAN,SOUTHEAST,90,6000.0,6200.0,,114000.0,19.0,
853,1995,"WHEAT, SPRING, DURUM",MCHENRY,NORTH CENTRAL,20,25000.0,25000.0,,683000.0,27.3,
854,1995,"WHEAT, SPRING, DURUM",MCINTOSH,SOUTHEAST,90,6700.0,6800.0,,144000.0,21.5,
855,1995,"WHEAT, SPRING, DURUM",MCKENZIE,WEST CENTRAL,40,58000.0,66000.0,,1503000.0,25.9,
856,1995,"WHEAT, SPRING, DURUM",MCLEAN,WEST CENTRAL,40,252000.0,255000.0,,6992000.0,27.7,
857,1995,"WHEAT, SPRING, DURUM",MERCER,WEST CENTRAL,40,15500.0,15500.0,,470000.0,30.3,
858,1995,"WHEAT, SPRING, DURUM",MORTON,SOUTH CENTRAL,80,700.0,700.0,,20000.0,28.6,
859,1995,"WHEAT, SPRING, DURUM",MOUNTRAIL,NORTHWEST,10,310000.0,325000.0,,8791000.0,28.4,
860,1995,"WHEAT, SPRING, DURUM",NELSON,NORTHEAST,30,24000.0,25000.0,,458000.0,19.1,
861,1995,"WHEAT, SPRING, DURUM",OLIVER,WEST CENTRAL,40,1100.0,1100.0,,27000.0,24.5,
862,1995,"WHEAT, SPRING, DURUM",PEMBINA,NORTHEAST,30,9000.0,9000.0,,222000.0,24.7,
863,1995,"WHEAT, SPRING, DURUM",PIERCE,NORTH CENTRAL,20,72000.0,73000.0,,1706000.0,23.7,
864,1995,"WHEAT, SPRING, DURUM",RAMSEY,NORTHEAST,30,94000.0,95000.0,,2017000.0,21.5,
865,1995,"WHEAT, SPRING, DURUM",RANSOM,SOUTHEAST,90,4200.0,4200.0,,99000.0,23.6,
866,1995,"WHEAT, SPRING, DURUM",RENVILLE,NORTHWEST,10,137000.0,140000.0,,4063000.0,29.7,
867,1995,"WHEAT, SPRING, DURUM",RICHLAND,SOUTHEAST,90,2600.0,2600.0,,80000.0,30.8,
868,1995,"WHEAT, SPRING, DURUM",ROLETTE,NORTH CENTRAL,20,96000.0,97000.0,,2325000.0,24.2,
869,1995,"WHEAT, SPRING, DURUM",SARGENT,SOUTHEAST,90,7300.0,7300.0,,205000.0,28.1,
870,1995,"WHEAT, SPRING, DURUM",SHERIDAN,CENTRAL,50,5900.0,5900.0,,130000.0,22.0,
871,1995,"WHEAT, SPRING, DURUM",SIOUX,SOUTH CENTRAL,80,2100.0,2100.0,,40000.0,19.0,
872,1995,"WHEAT, SPRING, DURUM",SLOPE,SOUTHWEST,70,12000.0,12000.0,,376000.0,31.3,
873,1995,"WHEAT, SPRING, DURUM",STARK,SOUTHWEST,70,10500.0,11000.0,,307000.0,29.2,
874,1995,"WHEAT, SPRING, DURUM",STEELE,EAST CENTRAL,60,2100.0,2100.0,,40000.0,19.0,
875,1995,"WHEAT, SPRING, DURUM",STUTSMAN,CENTRAL,50,30000.0,32000.0,,692000.0,23.1,
876,1995,"WHEAT, SPRING, DURUM",TOWNER,NORTHEAST,30,180000.0,183000.0,,3917000.0,21.8,
877,1995,"WHEAT, SPRING, DURUM",TRAILL,EAST CENTRAL,60,3600.0,3600.0,,94000.0,26.1,
878,1995,"WHEAT, SPRING, DURUM",WALSH,NORTHEAST,30,14000.0,14000.0,,317000.0,22.6,
879,1995,"WHEAT, SPRING, DURUM",WARD,NORTHWEST,10,295000.0,305000.0,,8942000.0,30.3,
880,1995,"WHEAT, SPRING, DURUM",WELLS,CENTRAL,50,38000.0,39000.0,,896000.0,23.6,
881,1995,"WHEAT, SPRING, DURUM",WILLIAMS,NORTHWEST,10,207000.0,215000.0,,5712000.0,27.6,
882,1995,"WHEAT, WINTER",ADAMS,SOUTHWEST,70,400.0,400.0,400.0,12000.0,30.0,30.0
883,1995,"WHEAT, WINTER",BARNES,EAST CENTRAL,60,1000.0,1100.0,1100.0,30000.0,30.0,27.3
884,1995,"WHEAT, WINTER",BENSON,NORTH CENTRAL,20,500.0,500.0,500.0,15000.0,30.0,30.0
885,1995,"WHEAT, WINTER",BILLINGS,SOUTHWEST,70,1100.0,1300.0,1300.0,32000.0,29.1,24.6
886,1995,"WHEAT, WINTER",BOTTINEAU,NORTH CENTRAL,20,1400.0,1500.0,1500.0,46000.0,32.9,30.7
887,1995,"WHEAT, WINTER",BOWMAN,SOUTHWEST,70,600.0,700.0,700.0,18000.0,30.0,25.7
888,1995,"WHEAT, WINTER",BURKE,NORTHWEST,10,400.0,400.0,400.0,13000.0,32.5,32.5
889,1995,"WHEAT, WINTER",BURLEIGH,SOUTH CENTRAL,80,200.0,200.0,200.0,6000.0,30.0,30.0
890,1995,"WHEAT, WINTER",CASS,EAST CENTRAL,60,1500.0,1700.0,1700.0,46000.0,30.7,27.1
891,1995,"WHEAT, WINTER",DICKEY,SOUTHEAST,90,2900.0,3200.0,3200.0,78000.0,26.9,24.4
892,1995,"WHEAT, WINTER",DIVIDE,NORTHWEST,10,1500.0,1500.0,1500.0,48000.0,32.0,32.0
893,1995,"WHEAT, WINTER",DUNN,WEST CENTRAL,40,900.0,1000.0,1000.0,27000.0,30.0,27.0
894,1995,"WHEAT, WINTER",EDDY,CENTRAL,50,600.0,600.0,600.0,18000.0,30.0,30.0
895,1995,"WHEAT, WINTER",EMMONS,SOUTH CENTRAL,80,1600.0,1600.0,1600.0,56000.0,35.0,35.0
896,1995,"WHEAT, WINTER",GOLDEN VALLEY,SOUTHWEST,70,2300.0,2500.0,2300.0,69000.0,30.0,30.0
897,1995,"WHEAT, WINTER",GRAND FORKS,NORTHEAST,30,500.0,500.0,500.0,16000.0,32.0,32.0
898,1995,"WHEAT, WINTER",GRANT,SOUTH CENTRAL,80,500.0,500.0,500.0,16000.0,32.0,32.0
899,1995,"WHEAT, WINTER",GRIGGS,EAST CENTRAL,60,800.0,800.0,800.0,24000.0,30.0,30.0
900,1995,"WHEAT, WINTER",HETTINGER,SOUTHWEST,70,200.0,200.0,200.0,6000.0,30.0,30.0
901,1995,"WHEAT, WINTER",KIDDER,CENTRAL,50,500.0,500.0,500.0,15000.0,30.0,30.0
902,1995,"WHEAT, WINTER",LA MOURE,SOUTHEAST,90,300.0,300.0,300.0,8000.0,26.7,26.7
903,1995,"WHEAT, WINTER",LOGAN,SOUTHEAST,90,500.0,500.0,500.0,12000.0,24.0,24.0
904,1995,"WHEAT, WINTER",MCHENRY,NORTH CENTRAL,20,1900.0,2000.0,2000.0,66000.0,34.7,33.0
905,1995,"WHEAT, WINTER",MCINTOSH,SOUTHEAST,90,900.0,900.0,900.0,22000.0,24.4,24.4
906,1995,"WHEAT, WINTER",MCKENZIE,WEST CENTRAL,40,1500.0,1700.0,1700.0,39000.0,26.0,22.9
907,1995,"WHEAT, WINTER",MCLEAN,WEST CENTRAL,40,600.0,700.0,700.0,16000.0,26.7,22.9
908,1995,"WHEAT, WINTER",MORTON,SOUTH CENTRAL,80,100.0,100.0,100.0,3000.0,30.0,30.0
909,1995,"WHEAT, WINTER",MOUNTRAIL,NORTHWEST,10,100.0,100.0,100.0,3000.0,30.0,30.0
910,1995,"WHEAT, WINTER",OLIVER,WEST CENTRAL,40,100.0,100.0,100.0,2000.0,20.0,20.0
911,1995,"WHEAT, WINTER",PEMBINA,NORTHEAST,30,900.0,1000.0,1000.0,31000.0,34.4,31.0
912,1995,"WHEAT, WINTER",PIERCE,NORTH CENTRAL,20,500.0,500.0,500.0,15000.0,30.0,30.0
913,1995,"WHEAT, WINTER",RANSOM,SOUTHEAST,90,1300.0,1300.0,1300.0,37000.0,28.5,28.5
914,1995,"WHEAT, WINTER",RICHLAND,SOUTHEAST,90,1000.0,1000.0,1000.0,31000.0,31.0,31.0
915,1995,"WHEAT, WINTER",SARGENT,SOUTHEAST,90,2200.0,2300.0,2300.0,72000.0,32.7,31.3
916,1995,"WHEAT, WINTER",SHERIDAN,CENTRAL,50,100.0,100.0,100.0,3000.0,30.0,30.0
917,1995,"WHEAT, WINTER",SIOUX,SOUTH CENTRAL,80,600.0,600.0,600.0,19000.0,31.7,31.7
918,1995,"WHEAT, WINTER",STARK,SOUTHWEST,70,400.0,400.0,400.0,13000.0,32.5,32.5
919,1995,"WHEAT, WINTER",STUTSMAN,CENTRAL,50,1300.0,1400.0,1400.0,40000.0,30.8,28.6
920,1995,"WHEAT, WINTER",TRAILL,EAST CENTRAL,60,400.0,400.0,400.0,11000.0,27.5,27.5
921,1995,"WHEAT, WINTER",WARD,NORTHWEST,10,300.0,300.0,300.0,9000.0,30.0,30.0
922,1995,"WHEAT, WINTER",WELLS,CENTRAL,50,400.0,400.0,400.0,10000.0,25.0,25.0
923,1995,"WHEAT, WINTER",WILLIAMS,NORTHWEST,10,3200.0,3200.0,3200.0,87000.0,27.2,27.2
924,1996,"WHEAT, SPRING, (EXCL DURUM)",ADAMS,SOUTHWEST,70,139000.0,140000.0,,3813000.0,27.4,
925,1996,"WHEAT, SPRING, (EXCL DURUM)",BARNES,EAST CENTRAL,60,359000.0,360000.0,,13032000.0,36.3,
926,1996,"WHEAT, SPRING, (EXCL DURUM)",BENSON,NORTH CENTRAL,20,170000.0,170000.0,,4845000.0,28.5,
927,1996,"WHEAT, SPRING, (EXCL DURUM)",BILLINGS,SOUTHWEST,70,35000.0,35000.0,,943000.0,26.9,
928,1996,"WHEAT, SPRING, (EXCL DURUM)",BOTTINEAU,NORTH CENTRAL,20,214000.0,215000.0,,6803000.0,31.8,
929,1996,"WHEAT, SPRING, (EXCL DURUM)",BOWMAN,SOUTHWEST,70,104500.0,105000.0,,2984000.0,28.6,
930,1996,"WHEAT, SPRING, (EXCL DURUM)",BURKE,NORTHWEST,10,100000.0,100000.0,,3115000.0,31.2,
931,1996,"WHEAT, SPRING, (EXCL DURUM)",BURLEIGH,SOUTH CENTRAL,80,160000.0,170000.0,,4355000.0,27.2,
932,1996,"WHEAT, SPRING, (EXCL DURUM)",CASS,EAST CENTRAL,60,459000.0,460000.0,,20447000.0,44.5,
933,1996,"WHEAT, SPRING, (EXCL DURUM)",CAVALIER,NORTHEAST,30,347000.0,350000.0,,11854000.0,34.2,
934,1996,"WHEAT, SPRING, (EXCL DURUM)",DICKEY,SOUTHEAST,90,159000.0,160000.0,,6522000.0,41.0,
935,1996,"WHEAT, SPRING, (EXCL DURUM)",DIVIDE,NORTHWEST,10,33000.0,35000.0,,973000.0,29.5,
936,1996,"WHEAT, SPRING, (EXCL DURUM)",DUNN,WEST CENTRAL,40,147000.0,150000.0,,3834000.0,26.1,
937,1996,"WHEAT, SPRING, (EXCL DURUM)",EDDY,CENTRAL,50,83000.0,85000.0,,2090000.0,25.2,
938,1996,"WHEAT, SPRING, (EXCL DURUM)",EMMONS,SOUTH CENTRAL,80,226000.0,240000.0,,6292000.0,27.8,
939,1996,"WHEAT, SPRING, (EXCL DURUM)",FOSTER,CENTRAL,50,154000.0,155000.0,,4862000.0,31.6,
940,1996,"WHEAT, SPRING, (EXCL DURUM)",GOLDEN VALLEY,SOUTHWEST,70,74500.0,75000.0,,1911000.0,25.7,
941,1996,"WHEAT, SPRING, (EXCL DURUM)",GRAND FORKS,NORTHEAST,30,299000.0,300000.0,,12092000.0,40.4,
942,1996,"WHEAT, SPRING, (EXCL DURUM)",GRANT,SOUTH CENTRAL,80,169000.0,170000.0,,3627000.0,21.5,
943,1996,"WHEAT, SPRING, (EXCL DURUM)",GRIGGS,EAST CENTRAL,60,129000.0,130000.0,,4196000.0,32.5,
944,1996,"WHEAT, SPRING, (EXCL DURUM)",HETTINGER,SOUTHWEST,70,289000.0,290000.0,,9045000.0,31.3,
945,1996,"WHEAT, SPRING, (EXCL DURUM)",KIDDER,CENTRAL,50,94000.0,95000.0,,2321000.0,24.7,
946,1996,"WHEAT, SPRING, (EXCL DURUM)",LA MOURE,SOUTHEAST,90,258000.0,260000.0,,10071000.0,39.0,
947,1996,"WHEAT, SPRING, (EXCL DURUM)",LOGAN,SOUTHEAST,90,143000.0,145000.0,,4034000.0,28.2,
948,1996,"WHEAT, SPRING, (EXCL DURUM)",MCHENRY,NORTH CENTRAL,20,209000.0,210000.0,,6005000.0,28.7,
949,1996,"WHEAT, SPRING, (EXCL DURUM)",MCINTOSH,SOUTHEAST,90,163000.0,165000.0,,4311000.0,26.4,
950,1996,"WHEAT, SPRING, (EXCL DURUM)",MCKENZIE,WEST CENTRAL,40,138000.0,140000.0,,4162000.0,30.2,
951,1996,"WHEAT, SPRING, (EXCL DURUM)",MCLEAN,WEST CENTRAL,40,237000.0,240000.0,,7452000.0,31.4,
952,1996,"WHEAT, SPRING, (EXCL DURUM)",MERCER,WEST CENTRAL,40,89000.0,90000.0,,2787000.0,31.3,
953,1996,"WHEAT, SPRING, (EXCL DURUM)",MORTON,SOUTH CENTRAL,80,215000.0,220000.0,,6361000.0,29.6,
954,1996,"WHEAT, SPRING, (EXCL DURUM)",MOUNTRAIL,NORTHWEST,10,20000.0,20000.0,,640000.0,32.0,
955,1996,"WHEAT, SPRING, (EXCL DURUM)",NELSON,NORTHEAST,30,189000.0,190000.0,,5654000.0,29.9,
956,1996,"WHEAT, SPRING, (EXCL DURUM)",OLIVER,WEST CENTRAL,40,79000.0,80000.0,,2350000.0,29.7,
957,1996,"WHEAT, SPRING, (EXCL DURUM)",PEMBINA,NORTHEAST,30,289000.0,290000.0,,11426000.0,39.5,
958,1996,"WHEAT, SPRING, (EXCL DURUM)",PIERCE,NORTH CENTRAL,20,144000.0,145000.0,,3847000.0,26.7,
959,1996,"WHEAT, SPRING, (EXCL DURUM)",RAMSEY,NORTHEAST,30,196000.0,200000.0,,5725000.0,29.2,
960,1996,"WHEAT, SPRING, (EXCL DURUM)",RANSOM,SOUTHEAST,90,129000.0,130000.0,,5172000.0,40.1,
961,1996,"WHEAT, SPRING, (EXCL DURUM)",RENVILLE,NORTHWEST,10,148000.0,150000.0,,4567000.0,30.9,
962,1996,"WHEAT, SPRING, (EXCL DURUM)",RICHLAND,SOUTHEAST,90,209000.0,210000.0,,9500000.0,45.5,
963,1996,"WHEAT, SPRING, (EXCL DURUM)",ROLETTE,NORTH CENTRAL,20,58000.0,60000.0,,1675000.0,28.9,
964,1996,"WHEAT, SPRING, (EXCL DURUM)",SARGENT,SOUTHEAST,90,129000.0,130000.0,,5640000.0,43.7,
965,1996,"WHEAT, SPRING, (EXCL DURUM)",SHERIDAN,CENTRAL,50,155000.0,155000.0,,4258000.0,27.5,
966,1996,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,50000.0,50000.0,,1200000.0,24.0,
967,1996,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,104000.0,105000.0,,3065000.0,29.5,
968,1996,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,269000.0,270000.0,,7744000.0,28.8,
969,1996,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,169000.0,170000.0,,6195000.0,36.7,
970,1996,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,417000.0,420000.0,,14039000.0,33.7,
971,1996,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,136000.0,140000.0,,3677000.0,27.0,
972,1996,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,199000.0,200000.0,,8390000.0,42.2,
973,1996,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,319000.0,320000.0,,12032000.0,37.7,
974,1996,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,219000.0,220000.0,,7073000.0,32.3,
975,1996,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,297000.0,300000.0,,9695000.0,32.6,
976,1996,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,180000.0,185000.0,,4797000.0,26.7,
977,1996,"WHEAT, SPRING, DURUM",ADAMS,SOUTHWEST,70,15000.0,15000.0,,430000.0,28.7,
978,1996,"WHEAT, SPRING, DURUM",BARNES,EAST CENTRAL,60,1800.0,1800.0,,56000.0,31.1,
979,1996,"WHEAT, SPRING, DURUM",BENSON,NORTH CENTRAL,20,118000.0,120000.0,,2790000.0,23.6,
980,1996,"WHEAT, SPRING, DURUM",BILLINGS,SOUTHWEST,70,1400.0,1500.0,,40000.0,28.6,
981,1996,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,217000.0,220000.0,,5783000.0,26.6,
982,1996,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,20000.0,21000.0,,552000.0,27.6,
983,1996,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,144000.0,150000.0,,4375000.0,30.4,
984,1996,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,19300.0,20000.0,,514000.0,26.6,
985,1996,"WHEAT, SPRING, DURUM",CASS,EAST CENTRAL,60,3000.0,3000.0,,114000.0,38.0,
986,1996,"WHEAT, SPRING, DURUM",CAVALIER,NORTHEAST,30,83000.0,85000.0,,1725000.0,20.8,
987,1996,"WHEAT, SPRING, DURUM",DICKEY,SOUTHEAST,90,1500.0,1500.0,,54000.0,36.0,
988,1996,"WHEAT, SPRING, DURUM",DIVIDE,NORTHWEST,10,259000.0,270000.0,,7414000.0,28.6,
989,1996,"WHEAT, SPRING, DURUM",DUNN,WEST CENTRAL,40,3000.0,3000.0,,82000.0,27.3,
990,1996,"WHEAT, SPRING, DURUM",EDDY,CENTRAL,50,4900.0,5000.0,,128000.0,26.1,
991,1996,"WHEAT, SPRING, DURUM",EMMONS,SOUTH CENTRAL,80,2900.0,3000.0,,75000.0,25.9,
992,1996,"WHEAT, SPRING, DURUM",FOSTER,CENTRAL,50,3000.0,3000.0,,82000.0,27.3,
993,1996,"WHEAT, SPRING, DURUM",GOLDEN VALLEY,SOUTHWEST,70,27100.0,30000.0,,631000.0,23.3,
994,1996,"WHEAT, SPRING, DURUM",GRAND FORKS,NORTHEAST,30,1500.0,1500.0,,49000.0,32.7,
995,1996,"WHEAT, SPRING, DURUM",GRANT,SOUTH CENTRAL,80,6800.0,6900.0,,145000.0,21.3,
996,1996,"WHEAT, SPRING, DURUM",GRIGGS,EAST CENTRAL,60,1500.0,1500.0,,46000.0,30.7,
997,1996,"WHEAT, SPRING, DURUM",HETTINGER,SOUTHWEST,70,26000.0,26000.0,,874000.0,33.6,
998,1996,"WHEAT, SPRING, DURUM",KIDDER,CENTRAL,50,8000.0,8000.0,,195000.0,24.4,
999,1996,"WHEAT, SPRING, DURUM",LA MOURE,SOUTHEAST,90,2600.0,2600.0,,87000.0,33.5,
1000,1996,"WHEAT, SPRING, DURUM",LOGAN,SOUTHEAST,90,4200.0,4200.0,,118000.0,28.1,
1001,1996,"WHEAT, SPRING, DURUM",MCHENRY,NORTH CENTRAL,20,30000.0,30000.0,,782000.0,26.1,
1002,1996,"WHEAT, SPRING, DURUM",MCINTOSH,SOUTHEAST,90,3900.0,3900.0,,105000.0,26.9,
1003,1996,"WHEAT, SPRING, DURUM",MCKENZIE,WEST CENTRAL,40,77000.0,78000.0,,1873000.0,24.3,
1004,1996,"WHEAT, SPRING, DURUM",MCLEAN,WEST CENTRAL,40,289000.0,295000.0,,7468000.0,25.8,
1005,1996,"WHEAT, SPRING, DURUM",MERCER,WEST CENTRAL,40,12000.0,12000.0,,337000.0,28.1,
1006,1996,"WHEAT, SPRING, DURUM",MORTON,SOUTH CENTRAL,80,3400.0,3500.0,,96000.0,28.2,
1007,1996,"WHEAT, SPRING, DURUM",MOUNTRAIL,NORTHWEST,10,397000.0,400000.0,,10940000.0,27.6,
1008,1996,"WHEAT, SPRING, DURUM",NELSON,NORTHEAST,30,8000.0,8000.0,,195000.0,24.4,
1009,1996,"WHEAT, SPRING, DURUM",OLIVER,WEST CENTRAL,40,2000.0,2000.0,,56000.0,28.0,
1010,1996,"WHEAT, SPRING, DURUM",PEMBINA,NORTHEAST,30,2500.0,2500.0,,85000.0,34.0,
1011,1996,"WHEAT, SPRING, DURUM",PIERCE,NORTH CENTRAL,20,54000.0,55000.0,,1250000.0,23.1,
1012,1996,"WHEAT, SPRING, DURUM",RAMSEY,NORTHEAST,30,58000.0,59000.0,,1456000.0,25.1,
1013,1996,"WHEAT, SPRING, DURUM",RANSOM,SOUTHEAST,90,1300.0,1300.0,,44000.0,33.8,
1014,1996,"WHEAT, SPRING, DURUM",RENVILLE,NORTHWEST,10,148000.0,150000.0,,4464000.0,30.2,
1015,1996,"WHEAT, SPRING, DURUM",RICHLAND,SOUTHEAST,90,1000.0,1000.0,,41000.0,41.0,
1016,1996,"WHEAT, SPRING, DURUM",ROLETTE,NORTH CENTRAL,20,92000.0,95000.0,,2256000.0,24.5,
1017,1996,"WHEAT, SPRING, DURUM",SARGENT,SOUTHEAST,90,500.0,500.0,,18000.0,36.0,
1018,1996,"WHEAT, SPRING, DURUM",SHERIDAN,CENTRAL,50,6000.0,6000.0,,140000.0,23.3,
1019,1996,"WHEAT, SPRING, DURUM",SIOUX,SOUTH CENTRAL,80,1600.0,1600.0,,37000.0,23.1,
1020,1996,"WHEAT, SPRING, DURUM",SLOPE,SOUTHWEST,70,13500.0,13500.0,,437000.0,32.4,
1021,1996,"WHEAT, SPRING, DURUM",STARK,SOUTHWEST,70,13000.0,13000.0,,362000.0,27.8,
1022,1996,"WHEAT, SPRING, DURUM",STEELE,EAST CENTRAL,60,1500.0,1500.0,,40000.0,26.7,
1023,1996,"WHEAT, SPRING, DURUM",STUTSMAN,CENTRAL,50,24600.0,25000.0,,683000.0,27.8,
